Date: 2025-07-16, Time: 01:07:17, Event Source: users-service, Event Type: INFO, Event ID: a83e389b-b241-4009-8ff2-bdcf8947442a, Message: Event ID: SERVICE_STARTUP, Description: Starting Users Service application.,  Location: /app/users-service/main.go:40 in main.main
Date: 2025-07-24, Time: 14:51:26, Event Source: users-service, Event Type: INFO, Event ID: 32c09f3e-d5ae-403f-9428-a97c58ab2e5d, Message: Event ID: HANDLERS_INIT, Description: Initialized UserHandler and LoginHandler.,  Location: /app/users-service/main.go:170 in main.main
Date: 2025-07-24, Time: 14:51:27, Event Source: users-service, Event Type: INFO, Event ID: eb4d5975-313a-4b2a-a416-0ca5ee3359d3, Message: Event ID: ROUTES_REGISTERED, Description: Registered all API routes.,  Location: /app/users-service/main.go:193 in main.main
Date: 2025-07-24, Time: 14:51:27, Event Source: users-service, Event Type: INFO, Event ID: fd3f98df-bbea-418a-a69d-f9bac0183456, Message: Event ID: CORS_ENABLED, Description: CORS middleware enabled.,  Location: /app/users-service/main.go:196 in main.main
Date: 2025-07-24, Time: 14:51:27, Event Source: users-service, Event Type: INFO, Event ID: 33f7d22d-abf1-4294-b9f9-60c69ae1f221, Message: Event ID: CLEANUP_JOB_STARTED, Description: Started background job for deleting expired unverified users.,  Location: /app/users-service/main.go:199 in main.main
Date: 2025-07-24, Time: 14:51:27, Event Source: users-service, Event Type: INFO, Event ID: e1170222-c136-44c8-b714-bd1453b33384, Message: Event ID: SERVER_LISTENING, Description: Server is running on port :8001,  Location: /app/users-service/main.go:214 in main.main
Date: 2025-07-24, Time: 14:51:27, Event Source: users-service, Event Type: INFO, Event ID: 845c8ed3-5e83-4885-a790-9692526d33f5, Message: Event ID: USER_CLEANUP_JOB_RUNNING, Description: Initiating cleanup check for expired unverified users...,  Location: /app/users-service/main.go:221 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:51:27, Event Source: users-service, Event Type: INFO, Event ID: e73d217b-d806-47a3-91ac-687a3766a3b4, Message: Event ID: DELETE_EXPIRED_UNVERIFIED_USERS_SUCCESS, Description: Deleted 0 users with expired verification.,  Location: /app/users-service/services/user-service.go:449 in trello-project/microservices/users-service/services.(*UserService).DeleteExpiredUnverifiedUsers
Date: 2025-07-24, Time: 14:51:27, Event Source: users-service, Event Type: INFO, Event ID: 10f93464-d738-4c68-a33c-8b9edb56f9e2, Message: Event ID: USER_CLEANUP_JOB_COMPLETED, Description: Completed cleanup check for inactive users. Sleeping for 5 minutes.,  Location: /app/users-service/main.go:223 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:53:00, Event Source: users-service, Event Type: INFO, Event ID: ff174907-0fcc-49ff-88a3-bdbb2729af76, Message: Event ID: VERIFY_CAPTCHA_SUCCESS, Description: reCAPTCHA verification successful.,  Location: /app/users-service/utils/recaptcha.go:50 in trello-project/microservices/users-service/utils.VerifyCaptcha
Date: 2025-07-24, Time: 14:53:00, Event Source: users-service, Event Type: INFO, Event ID: 9c5d98b6-a96e-4edd-bfa6-73e1ddc08365, Message: Event ID: GENERATE_AUTH_TOKEN_SUCCESS, Description: Authentication token generated for username: mila,  Location: /app/users-service/services/jwt_service.go:93 in trello-project/microservices/users-service/services.(*JWTService).GenerateAuthToken
Date: 2025-07-24, Time: 14:53:00, Event Source: users-service, Event Type: INFO, Event ID: b60ab4fe-da6c-4408-9beb-6a7a3636c0e7, Message: Event ID: LOGIN_USER_SUCCESS, Description: Successfully logged in user 'mila' and generated token.,  Location: /app/users-service/services/user-service.go:429 in trello-project/microservices/users-service/services.UserService.LoginUser
Date: 2025-07-24, Time: 14:53:00, Event Source: users-service, Event Type: INFO, Event ID: d0af9883-5b2c-4080-9428-c2e659a68c32, Message: Event ID: LOGIN_SUCCESS, Description: User 'mila' logged in successfully with role 'manager'.,  Location: /app/users-service/handlers/login-handler.go:158 in trello-project/microservices/users-service/handlers.(*LoginHandler).Login
Date: 2025-07-24, Time: 14:53:02, Event Source: users-service, Event Type: INFO, Event ID: 0cd7a66d-0e25-4292-83ed-10b23612d7a2, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: Successfully retrieved ID '686aef12a8653644460954e8' for username: mila,  Location: /app/users-service/services/user-service.go:623 in trello-project/microservices/users-service/services.(*UserService).GetIDByUsername
Date: 2025-07-24, Time: 14:53:02, Event Source: users-service, Event Type: INFO, Event ID: 5c4614d7-9274-4d81-bda5-fd4d8e159038, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: ID '686aef12a8653644460954e8' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:619 in trello-project/microservices/users-service/handlers.(*UserHandler).GetIDByUsernameHandler
Date: 2025-07-24, Time: 14:53:02, Event Source: users-service, Event Type: INFO, Event ID: 6348ce29-7b87-428e-95f4-4e03701352b5, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Successfully retrieved role 'manager' for username: mila,  Location: /app/users-service/services/user-service.go:611 in trello-project/microservices/users-service/services.(*UserService).GetRoleByUsername
Date: 2025-07-24, Time: 14:53:02, Event Source: users-service, Event Type: INFO, Event ID: a2eb87cf-9935-4adc-bb02-97564174a647, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Role 'manager' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:597 in trello-project/microservices/users-service/handlers.(*UserHandler).GetRoleByUsernameHandler
Date: 2025-07-24, Time: 14:55:18, Event Source: users-service, Event Type: INFO, Event ID: d84eb31e-7c0f-40ed-848f-0c13b7f07ebd, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: Successfully retrieved ID '686aef12a8653644460954e8' for username: mila,  Location: /app/users-service/services/user-service.go:623 in trello-project/microservices/users-service/services.(*UserService).GetIDByUsername
Date: 2025-07-24, Time: 14:55:18, Event Source: users-service, Event Type: INFO, Event ID: a9b1da74-2d01-4bde-b913-d384b3059cbc, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: ID '686aef12a8653644460954e8' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:619 in trello-project/microservices/users-service/handlers.(*UserHandler).GetIDByUsernameHandler
Date: 2025-07-24, Time: 14:55:18, Event Source: users-service, Event Type: INFO, Event ID: 4138e409-eed1-4fbe-8b96-115e9cb83e10, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Successfully retrieved role 'manager' for username: mila,  Location: /app/users-service/services/user-service.go:611 in trello-project/microservices/users-service/services.(*UserService).GetRoleByUsername
Date: 2025-07-24, Time: 14:55:18, Event Source: users-service, Event Type: INFO, Event ID: 43fa81df-6a1c-4fbc-8803-c43b1b80f17e, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Role 'manager' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:597 in trello-project/microservices/users-service/handlers.(*UserHandler).GetRoleByUsernameHandler
Date: 2025-07-24, Time: 14:56:27, Event Source: users-service, Event Type: INFO, Event ID: 56f9a609-9384-470c-9000-2abea31ca59f, Message: Event ID: USER_CLEANUP_JOB_RUNNING, Description: Initiating cleanup check for expired unverified users...,  Location: /app/users-service/main.go:221 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:56:27, Event Source: users-service, Event Type: INFO, Event ID: 58a85bc2-8bdb-4fd9-b000-6a7c13d68e39, Message: Event ID: DELETE_EXPIRED_UNVERIFIED_USERS_SUCCESS, Description: Deleted 0 users with expired verification.,  Location: /app/users-service/services/user-service.go:449 in trello-project/microservices/users-service/services.(*UserService).DeleteExpiredUnverifiedUsers
Date: 2025-07-24, Time: 14:56:27, Event Source: users-service, Event Type: INFO, Event ID: 313d2a6c-6d1c-4697-ad1d-ef20aef93874, Message: Event ID: USER_CLEANUP_JOB_COMPLETED, Description: Completed cleanup check for inactive users. Sleeping for 5 minutes.,  Location: /app/users-service/main.go:223 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 14:56:48, Event Source: users-service, Event Type: INFO, Event ID: 1af6fb31-fddb-4330-b304-0e534a69ca98, Message: Event ID: GET_MEMBER_BY_USERNAME_SUCCESS, Description: Member data sent for username: mila,  Location: /app/users-service/handlers/user-handler.go:515 in trello-project/microservices/users-service/handlers.(*UserHandler).GetMemberByUsernameHandler
Date: 2025-07-24, Time: 14:56:48, Event Source: users-service, Event Type: INFO, Event ID: 96c6e006-aa3a-4286-84ec-18eb5b571dfe, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: Successfully retrieved ID '686aef12a8653644460954e8' for username: mila,  Location: /app/users-service/services/user-service.go:623 in trello-project/microservices/users-service/services.(*UserService).GetIDByUsername
Date: 2025-07-24, Time: 14:56:48, Event Source: users-service, Event Type: INFO, Event ID: 0828172a-1fc5-49b3-a175-953ef3f1caca, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: ID '686aef12a8653644460954e8' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:619 in trello-project/microservices/users-service/handlers.(*UserHandler).GetIDByUsernameHandler
Date: 2025-07-24, Time: 14:56:48, Event Source: users-service, Event Type: INFO, Event ID: 928b0843-57a5-4548-9edd-d2325d0acadc, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Successfully retrieved role 'manager' for username: mila,  Location: /app/users-service/services/user-service.go:611 in trello-project/microservices/users-service/services.(*UserService).GetRoleByUsername
Date: 2025-07-24, Time: 14:56:48, Event Source: users-service, Event Type: INFO, Event ID: d8f1e16f-06b0-40a6-81fa-9dff5babfc39, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Role 'manager' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:597 in trello-project/microservices/users-service/handlers.(*UserHandler).GetRoleByUsernameHandler
Date: 2025-07-24, Time: 14:57:35, Event Source: users-service, Event Type: INFO, Event ID: 35364fdc-3910-41fe-87c2-9a42b1aac3ee, Message: Event ID: GET_ALL_MEMBERS_SUCCESS, Description: Successfully retrieved 2 members.,  Location: /app/users-service/services/user-service.go:599 in trello-project/microservices/users-service/services.(*UserService).GetAllMembers
Date: 2025-07-24, Time: 14:57:35, Event Source: users-service, Event Type: INFO, Event ID: 7f29c725-edb8-438f-9246-60f3e3bc64a6, Message: Event ID: GET_ALL_MEMBERS_SUCCESS, Description: Successfully fetched 2 members.,  Location: /app/users-service/handlers/user-handler.go:571 in trello-project/microservices/users-service/handlers.(*UserHandler).GetAllMembers
Date: 2025-07-24, Time: 14:57:37, Event Source: users-service, Event Type: INFO, Event ID: 956b8b03-41dd-4697-8635-de25a98a422e, Message: Event ID: GET_MEMBER_BY_USERNAME_SUCCESS, Description: Member data sent for username: kaca,  Location: /app/users-service/handlers/user-handler.go:515 in trello-project/microservices/users-service/handlers.(*UserHandler).GetMemberByUsernameHandler
Date: 2025-07-24, Time: 14:57:37, Event Source: users-service, Event Type: INFO, Event ID: 14f343bb-bba9-488e-b8de-0a2f6bb6ca06, Message: Event ID: GET_MEMBER_BY_USERNAME_SUCCESS, Description: Member data sent for username: kiki,  Location: /app/users-service/handlers/user-handler.go:515 in trello-project/microservices/users-service/handlers.(*UserHandler).GetMemberByUsernameHandler
Date: 2025-07-24, Time: 14:58:27, Event Source: users-service, Event Type: INFO, Event ID: 66efd5e3-cb19-4fc1-8276-5ca0b378afc4, Message: Event ID: VALIDATE_TOKEN_SUCCESS, Description: JWT token validated successfully for username: mila,  Location: /app/users-service/services/jwt_service.go:117 in trello-project/microservices/users-service/services.(*JWTService).ValidateToken
Date: 2025-07-24, Time: 14:58:27, Event Source: users-service, Event Type: INFO, Event ID: ff1f72a9-63cc-459e-b579-eca5acf67b7d, Message: Event ID: GET_USER_SESSION_SUCCESS, Description: User data sent for current session for user: mila,  Location: /app/users-service/handlers/user-handler.go:351 in trello-project/microservices/users-service/handlers.(*UserHandler).GetUserForCurrentSession
Date: 2025-07-24, Time: 15:01:27, Event Source: users-service, Event Type: INFO, Event ID: 03297fa4-71ba-4911-89b9-123060269a78, Message: Event ID: USER_CLEANUP_JOB_RUNNING, Description: Initiating cleanup check for expired unverified users...,  Location: /app/users-service/main.go:221 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 15:01:27, Event Source: users-service, Event Type: INFO, Event ID: a566f0d8-920f-41b3-bad9-da07bdfbbe26, Message: Event ID: DELETE_EXPIRED_UNVERIFIED_USERS_SUCCESS, Description: Deleted 0 users with expired verification.,  Location: /app/users-service/services/user-service.go:449 in trello-project/microservices/users-service/services.(*UserService).DeleteExpiredUnverifiedUsers
Date: 2025-07-24, Time: 15:01:27, Event Source: users-service, Event Type: INFO, Event ID: 855125e6-947f-4b87-b054-e0f5d7a251a4, Message: Event ID: USER_CLEANUP_JOB_COMPLETED, Description: Completed cleanup check for inactive users. Sleeping for 5 minutes.,  Location: /app/users-service/main.go:223 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 15:06:29, Event Source: users-service, Event Type: INFO, Event ID: 18ee2de6-b81b-4cbd-a067-fe634c0c9d1d, Message: Event ID: SERVICE_STARTUP, Description: Starting Users Service application.,  Location: /app/users-service/main.go:41 in main.main
Date: 2025-07-24, Time: 15:06:29, Event Source: users-service, Event Type: INFO, Event ID: 1edc5549-377c-4a5e-9d7a-50f607ecfe26, Message: Event ID: ENV_VARS_LOADED_SUCCESS, Description: Successfully loaded variables from .env file.,  Location: /app/users-service/main.go:61 in main.main
Date: 2025-07-24, Time: 15:06:29, Event Source: users-service, Event Type: INFO, Event ID: 91d1b8c0-9e9c-4f7b-9c5d-1c6d9c363ed9, Message: Event ID: BLACKLIST_LOADED, Description: Successfully loaded password blacklist with 92 entries.,  Location: /app/users-service/main.go:73 in main.main
Date: 2025-07-24, Time: 15:06:39, Event Source: users-service, Event Type: INFO, Event ID: 873435d3-2d27-432f-b27e-1656d9bcbd24, Message: Event ID: MONGO_USERS_CONNECTED, Description: Connected to MongoDB Users database!,  Location: /app/users-service/main.go:92 in main.main
Date: 2025-07-24, Time: 15:06:39, Event Source: users-service, Event Type: INFO, Event ID: 5a41e1ad-5f1e-48fc-97c2-31ef774dff7e, Message: Event ID: MONGO_PROJECTS_CONNECTED, Description: Connected to MongoDB Projects database!,  Location: /app/users-service/main.go:104 in main.main
Date: 2025-07-24, Time: 15:06:40, Event Source: users-service, Event Type: INFO, Event ID: a4eb85e3-9ba3-47cc-b4e3-c3ad0f88b10f, Message: Event ID: MONGO_TASKS_CONNECTED, Description: Connected to MongoDB Tasks database!,  Location: /app/users-service/main.go:116 in main.main
Date: 2025-07-24, Time: 15:06:40, Event Source: users-service, Event Type: INFO, Event ID: 8f311aa5-a899-48ce-ad26-d36c0642c9ce, Message: Event ID: USER_COLLECTION_INIT, Description: Initialized MongoDB user collection.,  Location: /app/users-service/main.go:131 in main.main
Date: 2025-07-24, Time: 15:06:40, Event Source: users-service, Event Type: INFO, Event ID: 830d98f3-e428-48e9-9ad2-099ed8f324f2, Message: Event ID: SERVICES_INIT, Description: Initialized JWTService and HTTPClient.,  Location: /app/users-service/main.go:135 in main.main
Date: 2025-07-24, Time: 15:06:40, Event Source: users-service, Event Type: INFO, Event ID: f20ef20f-edd3-4dcd-9ca8-8bb9fe3619c0, Message: Event ID: PROJECTS_CB_INIT, Description: Initialized Projects Service Circuit Breaker.,  Location: /app/users-service/main.go:149 in main.main
Date: 2025-07-24, Time: 15:06:40, Event Source: users-service, Event Type: INFO, Event ID: ac0323cb-2e4a-4d0e-afba-d3f55c99ee24, Message: Event ID: TASKS_CB_INIT, Description: Initialized Tasks Service Circuit Breaker.,  Location: /app/users-service/main.go:163 in main.main
Date: 2025-07-24, Time: 15:06:40, Event Source: users-service, Event Type: INFO, Event ID: e2a362a2-12ed-4040-88fb-4fc023a9bfa0, Message: Event ID: USER_SERVICE_INIT, Description: Initialized UserService.,  Location: /app/users-service/main.go:166 in main.main
Date: 2025-07-24, Time: 15:06:40, Event Source: users-service, Event Type: INFO, Event ID: dd0b1ad3-6d83-438b-808b-f0d1f46bcf04, Message: Event ID: HANDLERS_INIT, Description: Initialized UserHandler and LoginHandler.,  Location: /app/users-service/main.go:170 in main.main
Date: 2025-07-24, Time: 15:06:40, Event Source: users-service, Event Type: INFO, Event ID: 74fc9884-ead8-4071-bf59-72734651a8b5, Message: Event ID: ROUTES_REGISTERED, Description: Registered all API routes.,  Location: /app/users-service/main.go:193 in main.main
Date: 2025-07-24, Time: 15:06:40, Event Source: users-service, Event Type: INFO, Event ID: 554cd48a-ee4e-4f26-8762-8c0c80e97c5e, Message: Event ID: CORS_ENABLED, Description: CORS middleware enabled.,  Location: /app/users-service/main.go:196 in main.main
Date: 2025-07-24, Time: 15:06:40, Event Source: users-service, Event Type: INFO, Event ID: 14facd8d-cc71-4417-8cd7-c79520322100, Message: Event ID: CLEANUP_JOB_STARTED, Description: Started background job for deleting expired unverified users.,  Location: /app/users-service/main.go:199 in main.main
Date: 2025-07-24, Time: 15:06:40, Event Source: users-service, Event Type: INFO, Event ID: 27b0a35e-a833-4755-b405-4283ce5b7b1e, Message: Event ID: SERVER_LISTENING, Description: Server is running on port :8001,  Location: /app/users-service/main.go:214 in main.main
Date: 2025-07-24, Time: 15:06:40, Event Source: users-service, Event Type: INFO, Event ID: 74c46873-7056-4922-ae2d-2a646d6d9194, Message: Event ID: USER_CLEANUP_JOB_RUNNING, Description: Initiating cleanup check for expired unverified users...,  Location: /app/users-service/main.go:221 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 15:06:40, Event Source: users-service, Event Type: INFO, Event ID: 22d43410-2bc8-4c47-add6-220de35c8187, Message: Event ID: DELETE_EXPIRED_UNVERIFIED_USERS_SUCCESS, Description: Deleted 0 users with expired verification.,  Location: /app/users-service/services/user-service.go:449 in trello-project/microservices/users-service/services.(*UserService).DeleteExpiredUnverifiedUsers
Date: 2025-07-24, Time: 15:06:40, Event Source: users-service, Event Type: INFO, Event ID: 1c8d4098-643d-47b5-9b25-c7e8fa2a0adb, Message: Event ID: USER_CLEANUP_JOB_COMPLETED, Description: Completed cleanup check for inactive users. Sleeping for 5 minutes.,  Location: /app/users-service/main.go:223 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 15:08:35, Event Source: users-service, Event Type: INFO, Event ID: d36ab8c8-ce22-464b-850b-4fab2cea9b02, Message: Event ID: VERIFY_CAPTCHA_SUCCESS, Description: reCAPTCHA verification successful.,  Location: /app/users-service/utils/recaptcha.go:50 in trello-project/microservices/users-service/utils.VerifyCaptcha
Date: 2025-07-24, Time: 15:08:35, Event Source: users-service, Event Type: INFO, Event ID: b3d211e5-f1d9-4a97-9e5c-699666520dd2, Message: Event ID: GENERATE_AUTH_TOKEN_SUCCESS, Description: Authentication token generated for username: mila,  Location: /app/users-service/services/jwt_service.go:93 in trello-project/microservices/users-service/services.(*JWTService).GenerateAuthToken
Date: 2025-07-24, Time: 15:08:35, Event Source: users-service, Event Type: INFO, Event ID: 2e9a11a7-8cc7-4204-9bef-3f9a2b3320c5, Message: Event ID: LOGIN_USER_SUCCESS, Description: Successfully logged in user 'mila' and generated token.,  Location: /app/users-service/services/user-service.go:429 in trello-project/microservices/users-service/services.UserService.LoginUser
Date: 2025-07-24, Time: 15:08:35, Event Source: users-service, Event Type: INFO, Event ID: 8cdce878-0c06-4fdf-9216-0fb97cbb9fe2, Message: Event ID: LOGIN_SUCCESS, Description: User 'mila' logged in successfully with role 'manager'.,  Location: /app/users-service/handlers/login-handler.go:158 in trello-project/microservices/users-service/handlers.(*LoginHandler).Login
Date: 2025-07-24, Time: 15:08:37, Event Source: users-service, Event Type: INFO, Event ID: 57526fe9-2cc4-470d-a550-fb77add2a462, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: Successfully retrieved ID '686aef12a8653644460954e8' for username: mila,  Location: /app/users-service/services/user-service.go:623 in trello-project/microservices/users-service/services.(*UserService).GetIDByUsername
Date: 2025-07-24, Time: 15:08:37, Event Source: users-service, Event Type: INFO, Event ID: b6260fbb-f897-438e-a3af-93b77ae54321, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: ID '686aef12a8653644460954e8' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:619 in trello-project/microservices/users-service/handlers.(*UserHandler).GetIDByUsernameHandler
Date: 2025-07-24, Time: 15:08:37, Event Source: users-service, Event Type: INFO, Event ID: 26f1cb2f-4925-4d07-a715-fd740c4a48f1, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Successfully retrieved role 'manager' for username: mila,  Location: /app/users-service/services/user-service.go:611 in trello-project/microservices/users-service/services.(*UserService).GetRoleByUsername
Date: 2025-07-24, Time: 15:08:37, Event Source: users-service, Event Type: INFO, Event ID: 3c261ef8-7282-4dae-9e2f-a8229e9264cd, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Role 'manager' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:597 in trello-project/microservices/users-service/handlers.(*UserHandler).GetRoleByUsernameHandler
Date: 2025-07-24, Time: 15:11:40, Event Source: users-service, Event Type: INFO, Event ID: 0e7b167a-c259-42b1-97c8-0cbf31495bc2, Message: Event ID: USER_CLEANUP_JOB_RUNNING, Description: Initiating cleanup check for expired unverified users...,  Location: /app/users-service/main.go:221 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 15:11:40, Event Source: users-service, Event Type: INFO, Event ID: a4fa4085-e3a1-4f1f-bea7-0d615eb72407, Message: Event ID: DELETE_EXPIRED_UNVERIFIED_USERS_SUCCESS, Description: Deleted 0 users with expired verification.,  Location: /app/users-service/services/user-service.go:449 in trello-project/microservices/users-service/services.(*UserService).DeleteExpiredUnverifiedUsers
Date: 2025-07-24, Time: 15:11:40, Event Source: users-service, Event Type: INFO, Event ID: b32f60a9-70b9-49e5-8b63-7bd6e15009eb, Message: Event ID: USER_CLEANUP_JOB_COMPLETED, Description: Completed cleanup check for inactive users. Sleeping for 5 minutes.,  Location: /app/users-service/main.go:223 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 15:16:40, Event Source: users-service, Event Type: INFO, Event ID: 7a53f561-95d4-4eea-8975-baa686483731, Message: Event ID: USER_CLEANUP_JOB_RUNNING, Description: Initiating cleanup check for expired unverified users...,  Location: /app/users-service/main.go:221 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 15:16:40, Event Source: users-service, Event Type: INFO, Event ID: e5057e34-54f9-4845-b9a3-670a067e8ca8, Message: Event ID: DELETE_EXPIRED_UNVERIFIED_USERS_SUCCESS, Description: Deleted 0 users with expired verification.,  Location: /app/users-service/services/user-service.go:449 in trello-project/microservices/users-service/services.(*UserService).DeleteExpiredUnverifiedUsers
Date: 2025-07-24, Time: 15:16:40, Event Source: users-service, Event Type: INFO, Event ID: dd115ec1-ffa1-498e-a251-933f7cfbf03e, Message: Event ID: USER_CLEANUP_JOB_COMPLETED, Description: Completed cleanup check for inactive users. Sleeping for 5 minutes.,  Location: /app/users-service/main.go:223 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 15:21:40, Event Source: users-service, Event Type: INFO, Event ID: c9c55bba-9cf9-4e3d-9a39-186a48830ced, Message: Event ID: USER_CLEANUP_JOB_RUNNING, Description: Initiating cleanup check for expired unverified users...,  Location: /app/users-service/main.go:221 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 15:21:40, Event Source: users-service, Event Type: INFO, Event ID: 7f4c6c4d-756d-4928-89d6-43326038b4a9, Message: Event ID: DELETE_EXPIRED_UNVERIFIED_USERS_SUCCESS, Description: Deleted 0 users with expired verification.,  Location: /app/users-service/services/user-service.go:449 in trello-project/microservices/users-service/services.(*UserService).DeleteExpiredUnverifiedUsers
Date: 2025-07-24, Time: 15:21:40, Event Source: users-service, Event Type: INFO, Event ID: 11a97093-ae03-402d-9b3a-a153e7a5ca95, Message: Event ID: USER_CLEANUP_JOB_COMPLETED, Description: Completed cleanup check for inactive users. Sleeping for 5 minutes.,  Location: /app/users-service/main.go:223 in main.startUserCleanupJob.func1
Date: 2025-07-24, Time: 15:22:14, Event Source: users-service, Event Type: INFO, Event ID: 0f86260e-9afb-4d89-a9ab-3e2788be83bc, Message: Event ID: VALIDATE_TOKEN_SUCCESS, Description: JWT token validated successfully for username: mila,  Location: /app/users-service/services/jwt_service.go:117 in trello-project/microservices/users-service/services.(*JWTService).ValidateToken
Date: 2025-07-24, Time: 15:22:14, Event Source: users-service, Event Type: INFO, Event ID: 9ad9acde-41a3-4e53-969c-97d211338505, Message: Event ID: GET_USER_SESSION_SUCCESS, Description: User data sent for current session for user: mila,  Location: /app/users-service/handlers/user-handler.go:351 in trello-project/microservices/users-service/handlers.(*UserHandler).GetUserForCurrentSession
Date: 2025-07-24, Time: 15:25:50, Event Source: users-service, Event Type: INFO, Event ID: 89cc7b48-51e6-4eae-ae1a-eb765aeb36e3, Message: Event ID: GET_MEMBER_BY_ID_SUCCESS, Description: Successfully retrieved member with ID: 686e8e021d3103c2c9bb858f,  Location: /app/users-service/services/user-service.go:641 in trello-project/microservices/users-service/services.(*UserService).GetMemberByID
Date: 2025-07-24, Time: 15:25:50, Event Source: users-service, Event Type: INFO, Event ID: 8d4cde13-0454-467e-a075-6ce79ee99fb2, Message: Event ID: GET_MEMBER_BY_ID_SUCCESS, Description: Member data retrieved for ID: 686e8e021d3103c2c9bb858f,  Location: /app/users-service/handlers/user-handler.go:640 in trello-project/microservices/users-service/handlers.(*UserHandler).GetMemberByIDHandler
Date: 2025-07-24, Time: 15:25:59, Event Source: users-service, Event Type: INFO, Event ID: ad3c095d-1bc7-402d-8ebb-fa25364d54b9, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: Successfully retrieved ID '686aef12a8653644460954e8' for username: mila,  Location: /app/users-service/services/user-service.go:623 in trello-project/microservices/users-service/services.(*UserService).GetIDByUsername
Date: 2025-07-24, Time: 15:25:59, Event Source: users-service, Event Type: INFO, Event ID: cab54247-6927-4fb0-a8d0-a54ffb2fbc30, Message: Event ID: GET_ID_BY_USERNAME_SUCCESS, Description: ID '686aef12a8653644460954e8' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:619 in trello-project/microservices/users-service/handlers.(*UserHandler).GetIDByUsernameHandler
Date: 2025-07-24, Time: 15:25:59, Event Source: users-service, Event Type: INFO, Event ID: 06fedff0-0d8a-4a7a-80b1-2de866b59e49, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Successfully retrieved role 'manager' for username: mila,  Location: /app/users-service/services/user-service.go:611 in trello-project/microservices/users-service/services.(*UserService).GetRoleByUsername
Date: 2025-07-24, Time: 15:25:59, Event Source: users-service, Event Type: INFO, Event ID: d1655c38-6119-4c8b-8d4f-73987080943d, Message: Event ID: GET_ROLE_BY_USERNAME_SUCCESS, Description: Role 'manager' retrieved for username: mila,  Location: /app/users-service/handlers/user-handler.go:597 in trello-project/microservices/users-service/handlers.(*UserHandler).GetRoleByUsernameHandler
Date: 2025-07-24, Time: 15:27:10, Event Source: users-service, Event Type: INFO, Event ID: 6b7b4178-e110-470b-a1fe-b8ad359038e3, Message: Event ID: VALIDATE_TOKEN_SUCCESS, Description: JWT token validated successfully for username: mila,  Location: /app/users-service/services/jwt_service.go:117 in trello-project/microservices/users-service/services.(*JWTService).ValidateToken
Date: 2025-07-24, Time: 15:27:10, Event Source: users-service, Event Type: INFO, Event ID: 6e0b1298-d7ef-4862-8ee9-624d4202ae43, Message: Event ID: GET_USER_SESSION_SUCCESS, Description: User data sent for current session for user: mila,  Location: /app/users-service/handlers/user-handler.go:351 in trello-project/microservices/users-service/handlers.(*UserHandler).GetUserForCurrentSession
